symbol,date,numobs,high_21d,high_34d,high_55d,low_11d,low_21d,low_34d,first_date,first_close,close,volume,roc_ytd,roc5,roc10,ma_4d,ma_7d,ma_21d,ma_42d,ma_65d,ma_126d,close_25d_ago,ma_126d_25d_ago,total_up_days_10yr,vol9_5,vol9_10,vol9_50,vol9_126,vol9_252,pct4_10,pct4_20,pct4_40,pct4_60,pct4_126,pct4_252,up_day,consecutive_up_days,total_curr_up_days,total_up_days_252d,total_up_days_ytd,up_day_percentage,max_up_streak,significant_up_days_1pct,significant_up_days_2pct,high_volume_up_days,recent_up_trend_21d,recent_up_trend_63d,strong_up_days,order,name,industry_name,sector,market_cap_mil,shares_in_float_1000s,x50_day_avg_vol_1000s,x50_day_avg_vol_1000s_2,comp_rating,eps_rating,a_d_rating,eps_due_date,ipo_date,etf,current_price,percent_off_high,avg_true_range,rs_rating,rs_3_month_rating,rs_6_month_rating,rs_line_new_high,price_percent_chg,percent_chg_cur_week,percent_chg_1_month,percent_chg_3_months,percent_chg_6_months,percent_chg_12_months,sales_accel_2_qtrs,sales_accel_3_qtrs,sales_percent_chg_lst_qtr,avg_sales_percent_chg_2q,avg_sales_percent_chg_3q,eps_accel_3_qtrs,eps_percent_chg_last_qtr,eps_percent_chg_1_q_ago,eps_percent_chg_2_q_ago,eps_est_next_yr_percent,x3_yr_eps_growth_geq_5_yr,eps_trl_4q_gtr_eps_4_yrs_ago,eps_trl_4q_geq_eps_lst_fiscal_yr,funds_percent,earnings_stability,yield_percent
SPAB,2025-10-17,4610,26.07,26.07,26.07,25.76,25.75,25.47,2025-01-02,25.01,26.04,2308913,4.11835265893641,1.00462962962963,1.0077399380805,26.0175,25.9642857142858,25.88,25.8167857142857,25.7006923076923,25.4982142857143,25.93,25.3971031746032,1234,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2311,123,99,50.1,9,34,12,709,8,30,4,8974,SPDR Portfolio Agg Bd,Finance-ETF / ETN,MISC,8947.3,334400,54650,2113,-,0,B-,-,-,Yes,26.04,-0.12,0.08,46,54,43,No,-0.12,0.46,0.3,3,3,1.4,No,No,-,-,-,Yes,2,1,-2,-,No,Yes,Yes,2,-,3.9
SPAI,2025-10-17,2064,9.05,9.1599,9.1599,6.42,6.21,6.02,2025-01-02,3.9,8.95,1633128,129.487179487179,1.31617647058824,1.19333333333333,7.84749999999977,7.53999999999909,7.20190476190589,6.99821428571488,5.86046307692297,4.44809682539836,7.95,3.50918809523963,1117,0,0,0,0,3,3,5,11,15,20,37,TRUE,1,1117,109,88,54.1,8,312,140,70,12,35,98,8975,Safe Pro Group,Aerospace/Defense,AEROSPACE,144.7,7275,3324,401,73,5,A,2025-12-03,2024-08-28,No,8.95,-2.29,0.93,98,98,98,Yes,18.86,31.62,18.7,105.7,263.8,259.4,No,No,-86,-62.3,31.1,No,-44,-238,58,-,No,No,No,21,-,
SPB,2025-10-17,3919,55.32,58.36,59.45,49.99,49.99,49.99,2025-01-02,83.53,53.71,318676,-35.6997485933198,1.06673286991063,0.976367933103072,52.1649999999999,51.6128571428568,52.4257142857144,53.7619047619048,54.6896923076922,56.4037301587303,53.36,59.2331746031748,1250,0,0,0,0,0,0,0,1,2,4,4,TRUE,5,1997,122,96,51,15,966,424,732,10,28,204,8978,Spectrum Brands Holdings,Bldg-Constr Prds/Misc,BUILDING,1317.7,23552,22783,402,20,52,E,2025-11-14,-,No,53.71,-44.41,1.5,12,31,17,No,2.6,6.67,1.8,-4.3,-10.2,-41.4,No,No,-10,-8.1,-5,No,10,-51,62,16,Yes,Yes,No,62,71,3.5
SPBO,2025-10-17,3520,29.82,29.855,29.855,29.4815,29.455,29.02,2025-01-02,28.63,29.78,391421,4.01676563045756,1.00710179235712,1.00574130361364,29.7624999999999,29.68,29.627619047619,29.5476190476191,29.4090769230768,29.0894444444445,29.72,28.9153968253969,1298,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,1805,125,103,51.3,10,54,5,381,10,32,4,8980,SPDR BB Corp Bd,Finance-ETF / ETN,MISC,1736.2,57300,28815,954,-,0,B+,-,-,Yes,29.78,-0.25,0.09,46,54,44,No,-0.1,0.71,0.2,3.2,4.3,0.7,No,No,-,-,-,Yes,2,0,-3,-,No,Yes,Yes,1,-,5
SPCE,2025-10-17,2024,5.23,5.23,5.23,3.905,3.24,2.98,2025-01-02,6.06,4.08,5426982,-32.6732673267327,0.997555012224939,0.953271028037383,4.44000000000045,4.32571428571441,3.95285714285709,3.56214285714343,3.57969230769197,3.37111111111076,3.31,3.22817460317425,888,0,0,1,5,5,1,4,8,9,20,37,FALSE,0,888,104,79,43.9,13,579,464,235,10,27,378,8986,Virgin Galactic,Aerospace/Defense,AEROSPACE,235,57014,16385,3996,40,50,B,2025-11-05,-,No,4.08,-50.18,0.36,38,90,87,No,-7.9,-0.24,25.5,9.1,61.3,-42.2,No,No,-90,-83.6,-84,No,66,53,51,38,No,Yes,Yes,7,-,0
SPDN,2025-10-17,2355,9.83,10.16,10.35,9.5213,9.5213,9.5213,2025-01-02,11.04,9.68,36470836,-12.3188405797101,0.985743380855397,1.01043841336117,9.68999999999984,9.68714285714286,9.64761904761908,9.79238095238095,9.89923076923077,10.3711507936508,9.83,10.7979761904762,1041,0,0,0,0,1,0,0,0,0,0,1,FALSE,0,1041,108,87,44.2,7,256,88,369,8,26,34,8993,Direxion S&P 500 Bear 1X,Finance-ETF / ETN,MISC,122,17300,105492,11310,-,0,B,-,-,Yes,9.68,-27.52,0.09,17,25,15,No,-0.41,-1.43,-1.4,-4.8,-20.4,-12.6,No,No,-,-,-,No,-21,-24,-18,-,No,Yes,Yes,8,-,4.6
SPDW,2025-10-17,4636,43.785,43.785,43.785,42.2042,42.015,41.085,2025-01-02,34.05,43.32,3513396,27.2246696035242,1.02508282063417,0.994033960532354,43.15,42.9542857142857,42.945238095238,42.5322619047618,41.970076923077,40.7383730158731,42.54,39.4000396825398,1317,0,0,0,0,1,0,0,0,0,0,1,TRUE,5,2417,137,114,52.1,10,720,191,716,14,35,69,8995,SPDR Portf Dev World xUS,Finance-ETF / ETN,MISC,31151.4,590000,184556,4274,-,0,D+,-,-,Yes,43.32,-1.06,0.36,74,72,65,No,0.09,2.51,1.5,7.4,19.3,18,No,No,-,-,-,No,13,1,21,-,No,Yes,Yes,4,-,2.6
SPEM,2025-10-17,4674,47.67,47.67,47.67,45.3535,45.3535,43.91,2025-01-02,38.23,47.05,1427810,23.0708867381638,1.03520352035204,0.993664202745512,46.8625000000001,46.6828571428572,46.8319047619047,46.0230952380952,45.2316923076923,43.4261904761904,46.03,41.8144444444443,1317,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,2454,134,112,52.5,12,875,268,779,11,33,101,8998,SPDR Portfolio EM,Finance-ETF / ETN,MISC,14467.9,254800,84699,1797,-,0,B,-,-,Yes,47.05,-1.3,0.46,75,76,73,No,-0.13,3.52,0.3,8,24.7,15.4,No,No,-,-,-,No,18,9,24,-,No,Yes,Yes,4,-,2.4
SPG,2025-10-17,5034,188.43,188.43,188.43,174.65,174.65,174.65,2025-01-02,173.53,178.09,1045543,2.62778770241456,1.01591557330291,0.961453328294553,177.255,177.094285714285,181.077142857143,180.362380952381,175.699846153846,168.332698412699,182.47,163.711984126984,1304,0,0,0,0,0,0,0,0,0,1,2,TRUE,1,2630,130,103,52.3,9,1251,527,687,11,34,268,9002,Simon Property Group,Finance-Property REIT,REAL EST,58145,297100,296145,1655,67,67,C+,2025-11-03,-,No,178.09,-6.33,2.98,60,57,64,No,0.76,1.59,-1.9,9.4,18.4,2.1,Yes,No,3,2.4,2.8,No,9,-25,0,4,No,Yes,No,55,17,4.8
SPGI,2025-10-17,5035,514.135,552.17,579.05,470,470,470,2025-01-02,495.5,473.19,1787832,-4.50252270433905,0.973441678666941,0.986202871970155,478.7025,481.122857142858,485.636666666666,515.173333333332,525.980307692307,518.639285714285,544.23,516.905555555555,1362,0,0,0,0,0,0,0,0,1,1,3,TRUE,1,2638,125,99,52.4,11,1113,457,856,8,27,211,9003,S&P Global,Comml Svcs-Market Rsrch,BUSINS SVC,144464.9,302247,674011,1438,43,77,E,2025-10-30,-,No,473.19,-18.28,10,22,10,13,No,0.24,-2.66,-13,-9.9,2.2,-8.8,No,No,6,7,9.3,No,10,9,20,12,Yes,Yes,Yes,47,8,0.8
SPHB,2025-10-17,3623,113.86,113.86,113.86,107.34,107.34,102.41,2025-01-02,88.63,111.09,409682,25.3413065553424,1.03378001116695,0.992140751987139,111.31,110.897142857143,110.919047619048,108.326904761905,106.362153846154,98.4634126984125,107.47,91.8576190476189,1315,0,0,0,0,0,0,0,0,0,1,2,FALSE,0,1893,134,108,52.3,9,874,329,639,10,32,120,9007,Invesco S&P 500 High Beta,Finance-ETF / ETN,MISC,512.1,4130,40581,367,-,0,B,-,-,Yes,111.09,-2.43,1.94,81,77,81,No,-0.12,3.38,2.5,8.9,53,22.8,No,No,-,-,-,Yes,22,6,3,-,No,Yes,Yes,3,-,0.6
SPHD,2025-10-17,3268,50,50,50,47.91,47.91,47.91,2025-01-02,48.36,48.58,661769,0.454921422663346,1.00976927873623,0.976875125678665,48.5124999999999,48.4114285714284,48.9052380952381,49.0690476190476,48.8335384615384,48.2236507936509,49.36,48.1042857142858,1316,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,1704,133,106,52.2,13,330,60,632,10,34,24,9008,Invsc S&P500 Hi Div Low,Finance-ETF / ETN,MISC,3109.6,69760,32869,679,-,0,D,-,-,Yes,48.58,-6.38,0.46,34,34,33,No,0.85,0.98,-1,0.6,3.1,-4.5,No,No,-,-,-,No,0,5,19,-,No,Yes,Yes,0,-,3.6
SPHQ,2025-10-17,3429,74.4507,74.4507,74.4507,72.1844,72.11,71.4,2025-01-02,66.86,73.5,1052006,9.93119952138797,1.01786456169506,0.993914807302231,73.3824999999999,73.1785714285714,73.3342857142858,72.8753571428571,72.5585384615385,71.0209920634919,72.49,69.3441666666665,1359,0,0,0,0,0,0,0,0,0,0,1,TRUE,1,1844,139,114,53.8,11,396,68,634,12,35,20,9010,Invesco S&P 500 Quality,Finance-ETF / ETN,MISC,14975.6,197420,100959,1375,-,0,B,-,-,Yes,73.5,-1.28,0.69,60,58,52,No,0.64,1.79,0.9,2.7,16.7,8.6,No,No,-,-,-,No,11,14,25,-,No,Yes,Yes,1,-,1.1
SPHR,2025-10-17,626,68,68,68,57.01,56.36,44.0588,2025-01-02,41.51,58.7,702790,41.4117080221633,0.995421400712227,0.932189931713514,60.6074999999999,60.1985714285715,60.5109523809524,55.3802380952381,50.7572307692308,44.0580158730159,58.33,38.0603174603175,315,0,0,0,0,0,0,1,7,8,12,17,FALSE,0,315,129,107,50.4,8,234,166,119,9,34,106,9011,Sphere Entertainment,Leisure-Services,LEISURE,2113.1,27384,69125,1178,70,32,B+,2025-11-07,-,No,58.7,-13.68,2.92,91,91,93,No,-1.59,-0.46,-4.4,30.5,131.3,23.2,Yes,Yes,24,13.3,4.7,No,215,-14,-71,-160,No,No,Yes,78,-,0
SPHY,2025-10-17,3344,23.99,23.99,23.99,23.54,23.54,23.54,2025-01-02,23.53,23.78,5240904,1.06247343816404,1.01019541206457,0.998740025199496,23.75,23.7014285714287,23.8233333333334,23.8204761904762,23.772,23.6056349206349,23.87,23.4710317460317,1263,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,1663,127,102,49.7,8,77,12,307,9,28,4,9012,SPDR Portfolio HY Bd,Finance-ETF / ETN,MISC,9621.4,383000,97676,4159,-,0,C,-,-,Yes,23.78,-0.88,0.08,38,41,36,No,0.21,1.02,-0.5,0.7,3.4,-0.1,No,No,-,-,-,No,2,0,0,-,No,Yes,Yes,8,-,7.4
SPIB,2025-10-17,4198,34.03,34.0599,34.0599,33.77,33.77,33.545,2025-01-02,32.76,33.98,2618757,3.72405372405371,1.00443393437777,1.00384047267356,33.9775,33.9171428571428,33.8885714285715,33.8514285714286,33.7472307692307,33.4789682539682,33.93,33.3065873015872,1248,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2104,127,105,50.1,9,15,2,640,11,33,1,9013,SPDR Ptf Interm Corp Bd,Finance-ETF / ETN,MISC,10778.5,314200,187617,5390,-,0,B,-,-,Yes,33.98,-0.23,0.07,42,47,40,No,-0.12,0.44,0.1,1.9,3.1,1.9,No,No,-,-,-,Yes,3,2,0,-,No,Yes,Yes,3,-,4.4
SPIP,2025-10-17,4623,26.48,26.5784,26.5784,26.2022,26.2022,26.1,2025-01-02,25.34,26.41,221515,4.2225730071034,1.00075786282683,1.00571210967251,26.4225000000001,26.3957142857144,26.3304761904762,26.3192857142857,26.2234615384616,26.0384285714286,26.42,25.9716825396825,1256,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2322,133,111,50.2,9,74,4,503,8,32,3,9015,SPDR Portfolio TIPS ETF,Finance-ETF / ETN,MISC,1006.2,37400,6335,241,-,0,D+,-,-,Yes,26.41,-0.63,0.07,42,47,39,No,-0.19,0.08,-0.2,1.8,2.2,1.7,No,No,-,-,-,No,2,3,-2,-,No,Yes,Yes,14,-,3.4
SPIR,2025-10-17,1244,14.525,14.525,14.525,11.47,10.07,8.53,2025-01-02,14.49,11.91,532905,-17.8053830227743,0.977030352748154,0.867443554260743,12.7,12.8228571428573,12.3366666666666,10.7845238095239,10.5975384615384,10.6604761904762,9.89,10.0057142857143,581,0,0,0,0,0,1,5,8,10,18,35,FALSE,0,581,124,95,46.7,7,424,334,183,12,28,272,9016,Spire Global,Aerospace/Defense,AEROSPACE,388.1,25171,6544,553,35,12,A-,2025-12-03,-,No,11.91,-44.41,0.8,52,87,79,No,-0.5,-2.3,19,-4.6,39.5,22.8,No,No,-31,-21,-4.3,No,3,-443,44,43,No,Yes,No,21,-,0
SPLB,2025-10-17,4171,23.46,23.46,23.46,22.965,22.86,22.185,2025-01-02,22.24,23.36,2281749,5.0359712230216,1.01081782778018,1.009507346586,23.3375,23.24,23.1409523809524,23.0014285714286,22.8124615384615,22.4257936507937,23.28,22.2473015873016,1271,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2121,126,102,50.9,10,230,25,567,9,30,6,9022,SPDR Portfolio LT Cp Bd,Finance-ETF / ETN,MISC,954.3,39450,83119,3521,-,0,A-,-,-,Yes,23.36,-1.14,0.14,52,65,54,No,-0.09,1.08,0.3,5.8,6.9,-0.8,No,No,-,-,-,Yes,0,-3,-6,-,No,Yes,Yes,4,-,5.1
SPLG,2025-10-17,4938,79.28,79.28,79.28,76.79,76.79,74.7046,2025-01-02,68.77,78.16,17256214,13.6542096844554,1.01717855283706,0.99276006604852,78.0099999999999,77.9771428571428,78.2847619047618,77.3428571428572,76.4141538461539,73.0480952380952,77.35,70.3196825396826,1383,0,0,0,0,1,0,0,0,0,0,1,TRUE,1,2610,144,113,52.9,14,789,298,729,13,35,206,9023,SPDR Portfolio S&P 500,Finance-ETF / ETN,MISC,91130.7,1105500,736939,9631,-,0,D+,-,-,Yes,78.16,-1.41,0.74,71,66,69,No,0.55,1.72,0.8,5.8,26.2,14.1,No,No,-,-,-,No,14,7,23,-,No,Yes,Yes,1,-,1.2
SPLV,2025-10-17,3636,73.55,73.835,74.97,71.92,71.83,71.83,2025-01-02,69.71,72.68,3293132,4.26050781810359,1.00345160844954,0.99548007122312,72.6300000000002,72.5042857142857,72.6438095238094,72.9791666666667,73.0742307692307,72.8473412698413,73.35,72.8374206349207,1347,0,0,0,0,1,0,0,0,0,0,1,TRUE,1,1931,122,101,53.1,10,297,44,669,10,28,16,9024,Invsc S&P 500 Low Vol,Finance-ETF / ETN,MISC,7741.9,103460,181947,2485,-,0,B-,-,-,Yes,72.68,-3.65,0.61,34,34,27,No,0.9,0.35,0.1,0,0.8,-0.4,No,No,-,-,-,No,3,13,16,-,No,Yes,Yes,1,-,1.9
SPMB,2025-10-17,4134,22.655,22.655,22.655,22.37,22.3501,22.07,2025-01-02,21.54,22.62,468056,5.01392757660168,1.00488671701466,1.00892060660125,22.585,22.5442857142856,22.4633333333333,22.3880952380952,22.2475384615385,22.0323015873016,22.52,21.9210317460318,1175,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,1989,125,104,48.1,8,27,6,620,10,33,3,9025,SPDR Portfolio Mtg Bd,Finance-ETF / ETN,MISC,6478.4,283600,21113,926,-,0,C+,-,-,Yes,22.62,-0.15,0.07,50,58,46,No,-0.04,0.49,0.5,3.8,3.9,2.4,No,No,-,-,-,Yes,2,2,-2,-,No,Yes,Yes,1,-,3.7
SPMD,2025-10-17,2289,58.22,58.41,58.41,55.39,55.39,55.39,2025-01-02,54.55,56.51,3112615,3.59303391384052,1.01930014430014,0.980395558639833,56.7575000000001,56.5714285714287,57.0861904761906,57.1723809523809,56.6203076923077,54.873253968254,57.65,53.446507936508,1195,0,0,0,0,0,0,0,0,0,0,2,TRUE,1,1195,119,95,52.2,10,393,115,444,11,27,33,9027,SPDR Portfolio S&P400 MC,Finance-ETF / ETN,MISC,14150.1,248800,92337,1678,-,0,C,-,-,Yes,56.51,-5.72,0.78,50,42,50,No,0.21,1.93,-1.6,1.5,17.5,0.8,No,No,-,-,-,No,6,-4,12,-,No,Yes,Yes,1,-,1.4
SPNS,2025-10-17,4806,43.15,43.18,43.18,42.96,42.86,42.84,2025-01-02,26.09,43.09,411498,65.1590647757762,1.00186003255057,1.00162715016272,43.0550000000001,43.0342857142858,43.007619047619,42.9630952380952,38.9149230769231,33.9402777777778,43,30.7028968253968,1265,0,0,1,1,1,0,0,0,2,2,4,TRUE,1,2294,130,103,47.7,9,1492,879,770,11,33,545,9030,Sapiens International,Computer-Tech Services,BUSINS SVC,2408.2,30179,53130,1236,86,65,A-,2025-11-06,1992-05-29,No,43.09,-0.21,0.1,91,88,91,No,0.16,0.19,0.2,43.3,65.8,18.4,Yes,No,4,2.4,2.5,No,-8,3,3,9,No,Yes,No,39,4,1.4
SPNT,2025-10-17,3063,19.36,19.42,19.94,17.39,17.17,17.17,2025-01-02,15.74,17.64,849694,12.0711562897078,0.95609756097561,0.948897256589564,18.3,18.4228571428571,18.1057142857143,18.3564285714286,18.5596923076923,18.7456349206349,19.04,18.3775396825397,1209,0,0,0,0,0,0,0,0,0,3,6,FALSE,0,1471,129,100,48,9,775,350,500,10,30,160,9031,SiriusPoint,Insurance-Prop/Cas/Titl,INSURANCE,2059.6,102747,15773,898,38,22,C,2025-10-30,2013-08-15,No,17.64,-16.12,0.51,57,16,16,No,-0.62,-4.39,-1.8,-7.5,5.6,25.9,No,No,1,3.4,0.5,No,-12,0,-126,6,No,No,No,62,-,0
SPOT,2025-10-17,1898,740.2012,745,748.3,656.25,656.25,656.25,2025-01-02,457.79,671.52,1200868,46.6873457262063,0.979906317033665,0.986803820720059,672.697499999999,677.397142857142,696.304285714286,698.511904761905,692.416461538462,684.687063492063,696.4,658.343730158731,997,0,0,0,0,1,0,0,0,2,7,13,TRUE,1,997,142,110,52.6,13,659,401,320,11,38,237,9033,Spotify Technology,Computer Sftwr-Edu/Media,SOFTWARE,139666.1,126870,978404,1432,53,19,D-,2025-11-04,2018-04-03,No,671.52,-14.46,21.07,83,25,23,No,1.06,-2.01,-5,-6.9,16.9,83.1,Yes,Yes,21,18.3,15,No,-135,10,555,105,No,Yes,No,55,-,0
SPPP,2025-10-17,3227,15.65,15.65,15.65,13.68,12.22,12,2025-01-02,9,14.34,2444994,59.3333333333333,0.994452149791956,1.04063860667634,14.98,14.79,13.9376190476191,13.0652380952381,12.7769230769231,11.8038888888889,12.58,10.9829365079365,1316,0,0,0,0,0,1,1,1,1,4,4,FALSE,0,1655,137,114,51.3,13,831,293,372,15,39,115,9036,Sprott Physical Platinum,Finance-ETF / ETN,MISC,461.6,20458,15776,1143,-,0,A-,-,-,Yes,14.34,-8.37,0.44,87,87,87,No,-7.96,-0.55,18.1,8.9,50.8,40.7,No,No,-,-,-,Yes,21,1,-15,-,No,Yes,Yes,2,-,0
SPR,2025-10-17,4762,40.41,42.29,42.29,37.87,37.87,37.87,2025-01-02,33.54,38.33,861968,14.2814549791294,1.00815360336665,0.987632053594434,38.4425000000002,38.4757142857143,38.7890476190475,39.5692857142857,39.8161538461538,38.6542857142858,38.7,37.6123015873017,1265,0,0,0,0,0,0,0,0,0,0,2,TRUE,1,2430,125,97,51,10,1400,735,727,8,28,451,9037,Spirit AeroSystems Cl A,Aerospace/Defense,AEROSPACE,4500.7,116244,33373,872,34,13,E,2025-10-29,2006-11-21,No,38.33,-9.45,0.86,60,22,31,No,0.31,0.82,-0.6,-5.8,14.5,19,Yes,No,10,-0.5,-3.3,No,-22,-8,-781,114,No,No,No,58,-,0
SPRB,2025-10-17,1262,240,240,240,7.88,7.26,7.2,2025-01-02,31.455,157.82,136261,401.732633921475,0.909101382488479,17.8934240362812,162.6,165.474285714286,82.1985714285715,45.4493452380952,32.5749384615385,19.581632936508,12.4,9.82281349206352,566,0,1,1,1,1,2,2,2,2,2,2,TRUE,1,566,112,84,44.9,8,446,349,23,8,25,267,9038,Spruce Biosciences,Medical-Biomed/Biotech,MEDICAL,88.9,388,93397,594,57,5,C+,2025-11-17,2020-10-09,No,157.82,-34.24,17.69,99,98,98,No,0.77,-9.09,1557.8,2115,1672.8,312.6,No,No,-,-,-,No,-1491,-14,-119,-300,No,No,No,10,-,0
SPRC,2025-10-17,958,8.9,8.9,8.9,3.23,3.23,1.75,2025-01-02,8.2446,3.82,37524,-53.6666424083643,0.952618453865337,0.80421052631579,3.87249999999934,3.92857142857106,4.5161904761909,3.74860861904883,4.57848556923135,5.56065795238,1.81,5.98699369841174,379,0,0,3,3,5,1,4,8,8,9,18,FALSE,0,379,108,83,39.6,5,314,247,27,8,25,201,9039,SciSparc,Medical-Biomed/Biotech,MEDICAL,2,523,22803,5969,30,63,A-,-,-,No,3.82,-89.84,0.9,4,75,3,No,-2.8,-4.74,-14.5,-52.5,-35.6,-19.8,No,No,-49,-48.9,-51.8,No,91,91,84,-,No,Yes,No,0,-,
SPRX,2025-10-17,1046,43.435,43.435,43.435,39.02,37.36,32.6,2025-01-02,28.13,40.04,117506,42.3391397084963,0.982094677458916,0.995794484333148,40.4125000000001,41.1371428571428,40.2384333333334,37.7403452380953,36.1539323076923,31.3767738095238,37.1922,27.4773484126984,553,0,0,0,0,0,0,0,0,0,1,1,FALSE,0,553,137,110,52.9,10,362,212,167,10,35,114,9043,Spear Alpha ETF,Finance-ETF / ETN,MISC,142.1,2675,5249,132,-,0,B-,-,-,Yes,40.04,-7.82,1.27,92,87,91,No,-0.82,-1.79,5,29.5,108.7,65.9,No,No,-,-,-,No,26,-16,21,-,No,Yes,Yes,0,-,0
SPRY,2025-10-17,736,11.7,11.8,18,9.75,9.335,9.335,2025-01-02,10.71,10.05,1724245,-6.1624649859944,0.887809187279152,0.974781765276431,10.4475,10.8028571428571,10.2985714285714,10.9019047619048,13.044,14.0819444444444,10.03,14.646626984127,380,0,0,0,0,0,2,2,2,2,9,19,FALSE,0,380,127,103,51.7,11,294,206,119,10,26,135,9044,ARS Pharmaceuticals,Medical-Biomed/Biotech,MEDICAL,987,56961,27849,2790,20,1,D-,2025-11-06,2020-12-04,No,10.05,-46.83,0.57,6,3,3,No,-0.59,-11.22,5,-45.2,-32.5,-37.7,No,No,3044,-,-,No,-254,-218,800,53,No,Yes,No,76,-,0
SPSB,2025-10-17,3983,30.34,30.34,30.34,30.19,30.19,30.11,2025-01-02,29.85,30.29,1786068,1.47403685092127,1.00264812975836,1.00298013245033,30.28,30.2542857142856,30.2447619047619,30.2378571428572,30.2012307692308,30.1154761904762,30.24,30.0611111111111,1128,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,1786,131,107,44.9,7,4,3,603,11,34,1,9045,SPDR Portfolio ST Cp Bd,Finance-ETF / ETN,MISC,8093.5,268600,86450,2853,-,0,B+,-,-,Yes,30.29,-0.16,0.03,38,42,34,No,-0.03,0.26,0.1,0.7,1,0.7,No,No,-,-,-,Yes,2,1,0,-,No,Yes,Yes,4,-,4.6
SPSC,2025-10-17,4003,110.9566,114.67,117.3729,103.84,103.1,103.1,2025-01-02,182.81,109.05,238170,-40.3479021935343,1.02020769014875,1.02945341263098,108.7075,108.232857142858,106.888095238096,108.511428571429,112.970384615385,126.278293650794,105.53,131.026071428571,1297,0,0,0,0,0,0,0,0,1,4,6,TRUE,1,2036,117,91,50.9,13,1207,634,707,11,31,318,9046,SPS Commerce,Comp Sftwr-Spec Enterprs,SOFTWARE,4133.9,37528,47556,429,65,97,D,2025-10-23,2010-04-22,No,109.05,-45.76,3.29,7,30,9,No,1.75,2.02,1.7,-23.5,-15.5,-43.9,Yes,Yes,22,21.7,20.4,No,25,16,19,14,Yes,Yes,Yes,62,2,0
SPSM,2025-10-17,3070,47.32,47.32,47.32,44.48,44.48,44.48,2025-01-02,44.89,45.86,3041838,2.16083760302963,1.02986750505277,0.979077711357814,46.1050000000001,45.7614285714286,46.1809523809523,46.097380952381,45.2909230769231,43.4719841269842,46.21,42.1461904761905,1302,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,1598,119,94,52.1,9,567,173,514,10,29,45,9048,SPDR Portfolio S&P600 SC,Finance-ETF / ETN,MISC,12483.6,275810,78746,1753,-,0,C,-,-,Yes,45.86,-8.33,0.71,55,60,63,No,-0.15,2.99,-0.7,4.3,22.1,-0.5,No,No,-,-,-,No,3,-5,7,-,No,Yes,Yes,1,-,1.8
SPT,2025-10-17,1469,14.84,15.705,17.41,10.33,10.33,10.33,2025-01-02,30.69,10.51,1287355,-65.7543173672206,0.968663594470046,0.841473178542834,10.9050000000001,11.0242857142857,12.462380952381,13.6705952380952,14.6957692307693,17.8271825396824,13.65,19.6974206349205,767,0,0,0,0,0,0,0,1,2,4,10,FALSE,0,767,116,90,52.2,10,595,419,252,8,27,286,9049,Sprout Social Cl A,Computer Sftwr-Enterprse,SOFTWARE,618.1,51592,13059,1237,41,80,E,2025-11-05,2019-12-13,No,10.51,-71.05,0.61,2,1,1,No,-2.87,-3.13,-26.9,-44.5,-46.5,-62.9,No,No,12,12.7,13.3,No,100,120,850,20,No,Yes,Yes,64,-,0
SPTI,2025-10-17,4593,29.13,29.13,29.13,28.8,28.8,28.73,2025-01-02,27.9,29.07,1676617,4.19354838709678,1.003451846738,1.00727650727651,29.0625000000001,29.0064285714286,28.9230952380952,28.9144047619048,28.8190000000001,28.6526587301588,29,28.5613492063492,1207,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2264,120,99,49.3,9,19,1,477,9,31,1,9052,SPDR Ptf Interm Treasury,Finance-ETF / ETN,MISC,9636.7,313900,51267,1766,-,0,A-,-,-,Yes,29.07,-0.21,0.07,42,49,39,No,-0.21,0.35,0.2,2.2,1.9,1.8,No,No,-,-,-,Yes,3,1,-2,-,No,Yes,Yes,1,-,3.7
SPTL,2025-10-17,4581,27.52,27.52,27.52,26.75,26.695,25.91,2025-01-02,26.2,27.43,10817548,4.69465648854963,1.00549853372434,1.01894502228826,27.3825000000002,27.2828571428573,27.0199999999999,26.8226190476191,26.6141538461539,26.3605555555555,27.1,26.334365079365,1279,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2340,127,101,51.1,9,468,67,627,8,29,13,9053,SPDR Portfolio LT Trea,Finance-ETF / ETN,MISC,12628.8,435400,159017,5903,-,0,C+,-,-,Yes,27.43,-2.52,0.19,50,70,52,No,-0.18,0.55,1,6.7,4.2,-1.6,No,No,-,-,-,Yes,-2,-2,-10,-,No,Yes,Yes,25,-,3.9
